1504985090,4249.010000000000,0.016914190000
1504985090,4249.010000000000,0.248760890000
1504985092,4249.150000000000,0.000002340000
1504985092,4249.140000000000,0.096311070000
1504985093,4249.210000000000,0.090438470000
1504985099,4249.070000000000,2.345970000000
1504985099,4249.250000000000,0.219246320000
1504985099,4249.990000000000,2.508983680000
1504985102,4249.990000000000,0.000002340000
1504985111,4249.980000000000,0.000002340000
1504985112,4249.980000000000,0.009997660000
1504985112,4249.990000000000,0.011551500000
1504985112,4249.990000000000,0.023470790000
1504985114,4249.990000000000,0.023558750000
1504985116,4249.980000000000,0.094291470000
1504985116,4249.980000000000,0.010000000000
1504985121,4249.980000000000,0.361053300000
1504985121,4249.980000000000,0.143948390000
1504985121,4249.990000000000,0.000002340000
1504985131,4249.990000000000,0.578200000000
1504985131,4249.990000000000,0.020000000000
1504985131,4249.990000000000,0.000002340000
1504985134,4249.980000000000,3.843724680000
1504985141,4249.990000000000,0.000002340000
1504985151,4249.990000000000,0.000002340000
1504985162,4249.990000000000,1.271600000000
1504985162,4249.990000000000,0.000002340000
1504985169,4249.980000000000,0.428919900000
1504985172,4249.990000000000,0.000002340000
1504985182,4249.990000000000,0.000002340000
1504985184,4249.990000000000,0.000011730000
1504985192,4249.990000000000,0.030000000000
1504985192,4249.990000000000,0.000002340000
1504985194,4249.990000000000,0.470300000000
1504985201,4249.980000000000,0.100000000000
1504985201,4249.980000000000,0.100000000000
1504985201,4249.980000000000,0.020001000000
1504985201,4249.980000000000,0.081701330000
1504985201,4249.980000000000,0.238298670000
1504985201,4249.980000000000,0.020001000000
1504985201,4249.980000000000,0.027667500000
1504985202,4249.980000000000,0.058515220000
1504985202,4249.990000000000,0.000002340000
1504985202,4249.980000000000,0.270917830000
1504985206,4249.980000000000,0.050000000000
1504985206,4249.980000000000,0.369707090000
1504985208,4249.980000000000,0.075000000000
1504985208,4249.990000000000,0.010000000000
1504985210,4249.990000000000,0.030000000000
1504985212,4249.990000000000,0.000002340000
1504985213,4249.990000000000,1.522535450000
1504985214,4249.980000000000,0.100000000000
1504985218,4249.990000000000,0.112841940000
1504985222,4249.990000000000,0.000002340000
1504985225,4249.990000000000,0.878400000000
1504985226,4249.990000000000,0.030000000000
1504985227,4249.980000000000,0.124756410000
1504985232,4249.990000000000,0.000002340000
1504985240,4249.990000000000,0.040000000000
1504985240,4249.990000000000,0.070000000000
1504985242,4249.990000000000,0.000002340000
1504985252,4249.990000000000,0.000002340000
1504985257,4249.990000000000,0.780651220000
1504985257,4249.990000000000,0.010793430000
1504985257,4249.990000000000,0.385955350000
1504985262,4249.990000000000,0.000002340000
1504985265,4249.990000000000,0.010000000000
1504985267,4249.990000000000,0.013613050000
1504985271,4249.990000000000,0.390426670000
1504985271,4249.990000000000,2.298895310000
1504985272,4249.990000000000,0.000002340000
1504985276,4249.980000000000,0.183435950000
1504985276,4249.980000000000,0.078559840000
1504985278,4249.980000000000,0.089841410000
1504985282,4249.990000000000,0.000002340000
1504985288,4249.980000000000,1.500000000000
1504985289,4249.990000000000,0.884976150000
1504985291,4249.990000000000,0.000002340000
1504985301,4249.990000000000,0.000002340000
1504985304,4249.990000000000,0.000011730000
1504985304,4249.990000000000,0.030000000000
1504985309,4249.990000000000,0.169983590000
1504985309,4249.990000000000,0.533320390000
1504985311,4250.000000000000,0.000002340000
1504985319,4249.990000000000,0.300000000000
1504985319,4249.990000000000,0.320000000000
1504985319,4249.990000000000,3.730000000000
1504985319,4249.990000000000,0.650000000000
1504985320,4250.000000000000,0.023997660000
1504985320,4250.000000000000,4.313502340000
1504985321,4250.000000000000,0.000002340000
1504985322,4250.000000000000,2.151213740000
1504985328,4250.310000000000,0.591045780000
1504985331,4251.000000000000,0.000002340000
1504985336,4251.000000000000,0.010000000000
1504985341,4251.000000000000,0.234652130000
1504985341,4251.000000000000,0.000234650000
1504985342,4251.000000000000,0.000002340000
1504985349,4251.000000000000,0.375458580000
1504985350,4251.000000000000,0.010000000000
1504985352,4251.000000000000,0.030000000000
1504985352,4251.000000000000,0.000002340000
1504985352,4251.000000000000,2.355200000000
1504985362,4252.000000000000,0.000002340000
1504985365,4252.000000000000,0.029904580000
1504985366,4252.000000000000,0.028312500000
1504985372,4252.000000000000,0.000002340000
1504985382,4252.000000000000,0.000002340000
1504985384,4252.000000000000,0.471500000000
1504985392,4252.000000000000,0.000002340000
1504985395,4251.990000000000,0.065509800000
1504985395,4251.990000000000,0.114527590000
